id_Location,id_Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
Penrith,2008-12-22,13.3,30.1,0.0,33.0,7.0,17.0,72.0,33.0,1015.3,1012.75,19.5,29.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.982973,0.18375,-0.982973,-0.18375,0.739009,-0.673696,0,1,0,0,0,0,0,0,0,0,0
Penrith,2008-12-23,16.3,29.4,0.0,35.0,17.0,7.0,82.0,47.0,1015.3,1012.75,21.2,29.4,0.0,0.0,1.0,0.0,0.0,1.0,-0.273663,-0.961826,-0.602635,0.798017,-0.602635,0.798017,0,1,0,0,0,0,0,0,0,0,0
Penrith,2008-12-24,18.3,19.9,0.0,24.0,9.0,7.0,86.0,99.0,1015.3,1012.75,18.9,19.1,0.0,0.0,1.0,0.0,0.0,1.0,-0.850217,-0.526432,-0.273663,0.961826,0.932472,0.361242,0,1,0,0,0,0,0,0,0,0,0
Penrith,2008-12-25,17.6,27.8,0.6,33.0,7.0,15.0,99.0,56.0,1015.3,1012.75,19.0,26.4,0.0,0.0,1.0,0.0,0.0,1.0,0.445738,0.895163,0.739009,-0.673696,0.445738,-0.895163,0,1,0,0,0,0,0,0,0,0,0
Penrith,2008-12-26,19.0,34.7,0.0,37.0,6.0,22.0,81.0,35.0,1015.3,1012.75,23.0,32.7,0.0,0.0,1.0,0.0,0.0,1.0,0.445738,-0.895163,0.092268,-0.995734,0.739009,-0.673696,0,1,0,0,0,0,0,0,0,0,0
Penrith,2008-12-27,18.9,33.0,0.0,59.0,4.0,28.0,93.0,48.0,1015.3,1012.75,23.7,30.2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.092268,-0.995734,0.445738,-0.895163,0,1,0,0,0,0,0,0,0,0,0
Penrith,2008-12-28,17.2,34.9,1.8,35.0,7.0,13.0,79.0,34.0,1015.3,1012.75,23.1,33.2,1.0,0.0,1.0,0.0,0.0,1.0,0.445738,0.895163,-0.273663,-0.961826,0.445738,-0.895163,0,1,0,0,0,0,0,0,0,0,0
Penrith,2008-12-29,18.9,29.3,0.0,35.0,7.0,19.0,79.0,68.0,1015.3,1012.75,25.0,24.3,0.0,1.0,1.0,0.0,0.0,1.0,0.092268,-0.995734,-0.602635,0.798017,-0.602635,0.798017,0,1,0,0,0,0,0,0,0,0,0
Penrith,2008-12-30,17.5,32.9,1.4,57.0,11.0,28.0,99.0,21.0,1015.3,1012.75,19.9,31.6,1.0,0.0,1.0,0.0,0.0,1.0,0.932472,0.361242,0.932472,0.361242,0.092268,0.995734,0,1,0,0,0,0,0,0,0,0,0
Penrith,2008-12-31,17.8,33.2,0.2,46.0,26.0,24.0,31.0,13.0,1015.3,1012.75,25.7,32.6,0.0,0.0,1.0,0.0,0.0,1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0
Penrith,2009-01-01,14.8,35.4,0.0,59.0,9.0,28.0,65.0,17.0,1005.6,1012.1,21.9,34.4,0.0,0.0,0.866025,0.5,0.0,1.0,-0.602635,-0.798017,0.739009,-0.673696,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-02,16.9,28.5,0.0,43.0,7.0,28.0,65.0,50.0,1012.9,1013.5,20.4,23.5,0.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,-0.961826,0.739009,0.673696,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-03,14.1,23.2,0.0,28.0,7.0,11.0,60.0,51.0,1021.9,1019.2,18.1,22.6,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,-0.982973,0.18375,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-04,18.1,31.7,0.0,39.0,11.0,17.0,74.0,43.0,1018.7,1013.6,21.2,29.6,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,0.092268,-0.995734,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-05,17.5,39.3,0.0,48.0,6.0,26.0,71.0,20.0,1013.2,1007.6,23.6,39.0,0.0,0.0,0.866025,0.5,0.0,1.0,-0.602635,-0.798017,-0.273663,0.961826,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-06,16.5,41.6,0.0,46.0,6.0,11.0,71.0,9.0,1011.9,1006.9,24.2,40.0,0.0,0.0,0.866025,0.5,0.0,1.0,-0.602635,-0.798017,0.932472,0.361242,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-08,20.4,22.6,0.0,35.0,11.0,24.0,82.0,99.0,1012.7,1013.6,21.6,19.3,0.0,1.0,0.866025,0.5,0.0,1.0,-0.273663,-0.961826,-0.602635,0.798017,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-09,15.3,21.8,1.4,30.0,19.0,11.0,71.0,45.0,1020.6,1018.8,18.1,21.3,1.0,0.0,0.866025,0.5,0.0,1.0,0.445738,-0.895163,-0.602635,0.798017,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-10,14.3,26.8,0.0,35.0,4.0,13.0,58.0,39.0,1017.2,1013.2,18.7,25.4,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,-0.273663,0.961826,0.739009,0.673696,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-11,14.3,30.9,0.0,37.0,6.0,13.0,61.0,37.0,1014.3,1010.1,21.4,29.8,0.0,1.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,-0.850217,0.526432,0.739009,0.673696,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-12,17.4,29.9,8.4,37.0,6.0,24.0,100.0,55.0,1016.0,1015.8,20.2,27.3,1.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,-0.961826,0.932472,0.361242,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-13,19.9,32.9,0.0,37.0,7.0,15.0,89.0,39.0,1019.7,1015.3,22.1,31.1,0.0,0.0,0.866025,0.5,0.0,1.0,0.092268,0.995734,0.445738,0.895163,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-14,18.1,40.0,0.0,37.0,6.0,13.0,70.0,19.0,1014.7,1009.6,24.0,39.6,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,0.739009,0.673696,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-15,20.3,43.3,0.0,54.0,6.0,22.0,49.0,17.0,1009.3,1005.5,28.4,42.2,0.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,-0.961826,-0.602635,0.798017,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-16,17.1,37.2,1.0,54.0,2.0,9.0,55.0,30.0,1013.0,1007.5,21.5,32.4,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,-0.18375,0.739009,0.673696,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-17,16.6,23.2,0.2,31.0,11.0,13.0,62.0,42.0,1020.9,1020.1,17.9,21.7,0.0,0.0,0.866025,0.5,0.0,1.0,0.092268,-0.995734,-0.602635,0.798017,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-18,12.9,29.3,0.0,35.0,4.0,9.0,56.0,30.0,1022.1,1018.8,19.5,28.3,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,0.739009,-0.673696,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-19,13.8,33.6,0.0,39.0,7.0,17.0,65.0,23.0,1019.4,1013.9,19.8,32.5,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,-0.982973,-0.18375,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-20,17.1,39.5,0.0,44.0,6.0,17.0,59.0,18.0,1014.0,1008.9,23.8,39.2,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,-0.273663,0.961826,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-21,22.8,39.8,0.0,57.0,9.0,9.0,64.0,25.0,1012.0,1007.1,26.0,37.5,0.0,1.0,0.866025,0.5,0.0,1.0,-0.850217,-0.526432,-0.982973,-0.18375,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-22,21.7,33.5,2.2,54.0,17.0,35.0,67.0,41.0,1008.7,1004.8,26.4,32.2,1.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-23,22.2,36.8,0.2,43.0,6.0,20.0,61.0,35.0,1009.4,1006.5,28.8,36.6,0.0,0.0,0.866025,0.5,0.0,1.0,-0.602635,0.798017,0.739009,0.673696,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-24,23.1,42.1,0.0,67.0,2.0,35.0,61.0,14.0,1005.2,1003.0,29.1,40.4,0.0,0.0,0.866025,0.5,0.0,1.0,0.932472,0.361242,0.932472,0.361242,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-25,19.7,29.4,0.0,31.0,9.0,13.0,59.0,38.0,1020.0,1017.8,21.4,28.1,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,-0.18375,-0.273663,0.961826,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-26,20.7,31.4,0.0,39.0,7.0,17.0,64.0,53.0,1019.7,1018.5,23.0,29.6,0.0,1.0,0.866025,0.5,0.0,1.0,-0.273663,-0.961826,-0.602635,0.798017,-0.602635,0.798017,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-27,19.7,29.5,5.6,35.0,13.0,7.0,98.0,66.0,1021.5,1019.6,20.4,27.0,1.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,-0.982973,0.18375,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-28,18.6,35.8,0.2,31.0,4.0,15.0,94.0,38.0,1018.7,1014.6,20.9,33.5,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,-0.850217,0.526432,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-29,18.6,36.0,0.0,37.0,4.0,15.0,72.0,21.0,1018.9,1015.2,24.4,34.6,0.0,0.0,0.866025,0.5,0.0,1.0,0.092268,-0.995734,0.445738,-0.895163,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-30,19.8,35.4,0.0,33.0,9.0,13.0,70.0,29.0,1018.9,1014.3,24.0,34.2,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,-0.895163,-0.273663,0.961826,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-01-31,18.9,38.6,0.0,33.0,7.0,17.0,68.0,28.0,1017.8,1012.7,24.3,37.5,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,0.739009,0.673696,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-01,20.5,33.0,0.0,37.0,15.0,22.0,70.0,46.0,1016.1,1015.8,25.5,31.2,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,-0.273663,0.961826,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-02,21.2,35.4,0.0,39.0,4.0,13.0,71.0,36.0,1016.7,1010.6,25.4,34.1,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,0.18375,-0.850217,0.526432,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-03,21.8,34.8,0.2,39.0,9.0,28.0,68.0,34.0,1010.9,1009.6,24.7,32.6,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,-0.273663,0.961826,-0.602635,0.798017,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-04,22.3,33.4,0.0,37.0,7.0,9.0,70.0,41.0,1011.9,1008.3,25.5,32.3,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,0.961826,-0.273663,-0.961826,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-05,21.0,39.5,0.0,31.0,7.0,13.0,74.0,27.0,1009.5,1004.5,25.3,38.5,0.0,0.0,0.5,0.866025,0.0,1.0,0.445738,0.895163,0.739009,0.673696,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-06,22.8,41.4,0.0,37.0,9.0,19.0,68.0,21.0,1011.2,1006.8,26.8,40.0,0.0,0.0,0.5,0.866025,0.0,1.0,0.445738,0.895163,0.739009,0.673696,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-07,22.3,42.3,0.0,46.0,4.0,28.0,54.0,17.0,1013.6,1009.0,27.1,40.7,0.0,0.0,0.5,0.866025,0.0,1.0,0.445738,0.895163,0.739009,0.673696,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-08,19.8,42.5,0.0,41.0,7.0,7.0,49.0,19.0,1011.1,1006.2,25.6,40.6,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,0.739009,0.673696,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-09,22.2,23.6,0.0,31.0,17.0,11.0,80.0,70.0,1012.4,1011.8,22.4,23.0,0.0,1.0,0.5,0.866025,0.0,1.0,-0.850217,-0.526432,-0.602635,0.798017,-0.602635,0.798017,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-10,17.4,20.2,3.2,22.0,9.0,7.0,93.0,96.0,1011.9,1010.5,18.5,19.3,1.0,1.0,0.5,0.866025,0.0,1.0,-0.850217,-0.526432,-0.602635,0.798017,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-11,16.2,22.0,6.6,33.0,15.0,17.0,80.0,68.0,1011.8,1012.1,17.4,20.9,1.0,1.0,0.5,0.866025,0.0,1.0,-0.850217,-0.526432,-0.982973,0.18375,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-12,15.9,21.3,1.6,39.0,17.0,19.0,76.0,60.0,1018.2,1019.2,18.0,20.9,1.0,0.0,0.5,0.866025,0.0,1.0,0.092268,-0.995734,-0.982973,0.18375,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-13,15.6,19.8,0.8,48.0,7.0,26.0,86.0,72.0,1025.7,1024.7,16.6,19.1,0.0,1.0,0.5,0.866025,0.0,1.0,0.739009,0.673696,-0.982973,0.18375,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-14,15.1,18.2,28.0,30.0,19.0,13.0,94.0,97.0,1023.6,1019.9,15.8,17.5,1.0,1.0,0.5,0.866025,0.0,1.0,0.739009,-0.673696,-0.982973,0.18375,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-15,15.8,20.8,32.8,35.0,15.0,13.0,89.0,90.0,1015.7,1014.6,18.1,20.5,1.0,1.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,-0.982973,0.18375,-0.982973,-0.18375,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-16,16.5,23.7,34.6,54.0,15.0,26.0,94.0,63.0,1018.3,1018.1,18.4,22.9,1.0,1.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.982973,0.18375,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-17,17.2,22.4,3.8,33.0,9.0,17.0,93.0,62.0,1017.7,1016.0,18.8,21.4,1.0,1.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,-0.982973,0.18375,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-18,17.7,27.5,10.8,35.0,20.0,13.0,80.0,60.0,1011.1,1008.8,20.9,25.0,1.0,0.0,0.5,0.866025,0.0,1.0,-0.850217,0.526432,0.092268,0.995734,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-19,18.6,29.0,0.0,39.0,11.0,17.0,77.0,71.0,1008.2,1004.9,22.6,25.5,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,0.932472,0.361242,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-20,19.7,32.6,0.4,39.0,6.0,7.0,78.0,44.0,1011.8,1009.0,22.0,31.1,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.982973,-0.18375,0.739009,0.673696,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-21,21.1,27.2,0.0,31.0,9.0,17.0,97.0,86.0,1013.6,1013.3,21.5,22.0,0.0,1.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,-0.982973,0.18375,-0.602635,0.798017,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-22,18.7,26.8,10.0,26.0,11.0,9.0,81.0,59.0,1019.0,1017.4,20.4,25.4,1.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,0.18375,-0.982973,0.18375,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-23,19.4,32.6,0.0,61.0,7.0,19.0,79.0,52.0,1017.1,1011.8,22.4,30.3,0.0,1.0,0.5,0.866025,0.0,1.0,-0.850217,0.526432,0.932472,0.361242,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-24,17.4,33.0,3.2,35.0,4.0,13.0,95.0,44.0,1014.7,1012.5,20.5,32.4,1.0,0.0,0.5,0.866025,0.0,1.0,0.092268,-0.995734,-0.982973,-0.18375,0.739009,0.673696,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-25,20.3,30.5,0.2,37.0,0.0,9.0,83.0,47.0,1016.9,1013.9,22.0,29.4,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,-0.982973,0.18375,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-26,18.7,26.2,0.0,33.0,13.0,7.0,73.0,46.0,1020.7,1018.5,20.4,25.4,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,-0.982973,0.18375,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-27,16.2,26.7,0.0,26.0,13.0,7.0,65.0,44.0,1018.7,1015.3,20.9,26.1,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,-0.602635,0.798017,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-02-28,15.1,32.8,0.0,39.0,7.0,9.0,77.0,40.0,1010.0,1005.9,18.9,32.0,0.0,0.0,0.5,0.866025,0.0,1.0,0.739009,-0.673696,-0.273663,0.961826,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-03-01,18.7,29.3,0.0,31.0,4.0,11.0,76.0,44.0,1011.1,1010.1,22.3,28.6,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,-0.895163,0.739009,-0.673696,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-03-02,19.8,28.5,0.0,30.0,0.0,11.0,78.0,48.0,1016.8,1014.6,21.6,27.4,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,0.895163,-0.982973,0.18375,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-03-03,18.5,29.0,0.0,26.0,0.0,17.0,83.0,48.0,1018.5,1014.7,20.8,27.5,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,0.961826,-0.982973,0.18375,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-03-04,20.8,26.1,0.0,44.0,0.0,6.0,86.0,50.0,1008.6,1008.9,22.2,24.9,0.0,0.0,0.0,1.0,0.0,1.0,0.932472,0.361242,-0.982973,0.18375,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-03-05,11.8,26.8,0.0,31.0,11.0,20.0,45.0,27.0,1010.1,1008.3,19.0,25.6,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,0.092268,0.995734,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-03-06,10.9,26.6,0.0,46.0,0.0,15.0,69.0,35.0,1013.8,1010.8,16.3,25.4,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,0.092268,0.995734,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Penrith,2009-03-07,14.2,30.0,0.0,24.0,2.0,9.0,71.0,41.0,1014.6,1011.6,19.3,28.2,0.0,0.0,0.0,1.0,0.0,1.0,0.092268,-0.995734,-0.982973,0.18375,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
