id_Location,id_Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
Uluru,2013-04-06,14.5,31.5,0.0,39.0,6.0,24.0,51.0,25.0,1018.7,1014.0,22.4,30.2,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,0.895163,0.739009,0.673696,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-07,17.4,32.7,0.0,39.0,17.0,15.0,33.0,18.0,1017.9,1014.3,24.4,31.2,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,-0.895163,-0.602635,-0.798017,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-08,17.2,32.3,0.0,43.0,20.0,24.0,35.0,18.0,1019.7,1015.8,24.3,32.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,-0.895163,-0.273663,-0.961826,-0.602635,-0.798017,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-09,17.1,31.7,0.0,46.0,19.0,26.0,31.0,16.0,1020.7,1016.3,24.2,30.3,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,-0.895163,-0.273663,-0.961826,-0.602635,0.798017,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-10,14.9,31.8,0.0,52.0,15.0,22.0,30.0,16.0,1019.8,1015.4,23.2,30.5,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,-0.602635,-0.798017,-0.602635,0.798017,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-11,14.8,31.1,0.0,50.0,13.0,24.0,30.0,16.0,1018.5,1014.9,22.5,29.9,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.092268,-0.995734,-0.602635,-0.798017,-0.602635,0.798017,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-12,15.1,30.6,0.0,43.0,20.0,19.0,28.0,17.0,1018.4,1014.4,24.0,29.5,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,-0.895163,-0.273663,-0.961826,-0.602635,0.798017,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-13,11.8,32.0,0.0,30.0,9.0,9.0,34.0,16.0,1017.2,1013.4,21.3,30.4,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,0.18375,-0.273663,-0.961826,-0.850217,-0.526432,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-14,15.0,33.7,0.0,28.0,4.0,7.0,31.0,14.0,1015.2,1010.9,24.2,33.4,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.739009,-0.673696,-0.273663,-0.961826,0.932472,0.361242,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-15,18.5,32.4,0.0,30.0,20.0,17.0,34.0,26.0,1013.1,1009.7,25.5,30.7,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,0.739009,0.673696,-0.982973,-0.18375,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-16,15.5,29.9,0.0,35.0,24.0,4.0,48.0,29.0,1015.9,1011.8,21.7,29.3,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,0.18375,-0.273663,-0.961826,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-17,14.9,31.9,0.0,28.0,13.0,7.0,38.0,21.0,1015.2,1011.3,21.8,30.5,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,-0.18375,-0.602635,-0.798017,-0.982973,-0.18375,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-18,16.0,32.6,0.0,31.0,22.0,7.0,32.0,19.0,1015.6,1012.4,22.7,32.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,0.18375,-0.273663,-0.961826,-0.982973,0.18375,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-19,16.1,33.5,0.0,31.0,13.0,9.0,33.0,19.0,1017.6,1013.6,22.7,33.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,0.18375,-0.602635,-0.798017,-0.602635,0.798017,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-20,15.9,36.0,0.0,30.0,9.0,15.0,35.0,15.0,1015.0,1010.0,23.0,35.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.092268,0.995734,-0.602635,-0.798017,0.932472,0.361242,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-21,15.4,33.8,0.0,39.0,24.0,15.0,31.0,26.0,1010.5,1008.1,25.2,33.2,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.850217,-0.526432,-0.982973,0.18375,0.932472,0.361242,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-22,15.7,31.2,0.0,31.0,19.0,11.0,46.0,29.0,1014.1,1010.9,23.2,29.5,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,0.18375,-0.273663,-0.961826,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-23,16.3,29.9,0.0,39.0,22.0,15.0,47.0,28.0,1017.4,1014.4,21.7,29.3,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,0.18375,-0.273663,-0.961826,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-24,14.6,29.3,0.0,39.0,19.0,19.0,41.0,24.0,1021.2,1016.9,20.5,27.7,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,-0.895163,-0.602635,-0.798017,-0.602635,-0.798017,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-25,13.8,28.9,0.0,39.0,19.0,20.0,40.0,21.0,1023.0,1019.2,19.2,28.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,0.18375,-0.602635,-0.798017,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-26,11.0,29.6,0.0,48.0,24.0,19.0,34.0,14.0,1022.7,1018.5,20.7,28.2,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,0.18375,0.445738,0.895163,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-27,8.4,29.2,0.0,22.0,7.0,11.0,27.0,16.0,1020.6,1016.2,19.1,28.2,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,0.895163,-0.602635,-0.798017,-0.602635,-0.798017,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-28,11.0,30.8,0.0,28.0,7.0,2.0,36.0,12.0,1019.1,1015.1,17.1,29.7,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.850217,-0.526432,0.739009,0.673696,-0.850217,-0.526432,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-29,8.4,32.6,0.0,24.0,11.0,7.0,32.0,10.0,1019.2,1015.7,18.1,32.4,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.092268,0.995734,-0.273663,0.961826,0.445738,-0.895163,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-04-30,11.9,32.8,0.0,37.0,9.0,15.0,21.0,10.0,1020.2,1016.1,22.4,31.7,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,-0.18375,-0.273663,-0.961826,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-01,11.6,32.5,0.0,37.0,11.0,19.0,21.0,11.0,1020.2,1016.2,20.5,31.6,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,0.739009,0.673696,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-02,12.4,32.4,0.0,41.0,17.0,17.0,21.0,12.0,1019.6,1016.0,21.6,31.7,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.092268,-0.995734,-0.273663,-0.961826,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-03,14.1,32.8,0.0,35.0,15.0,11.0,33.0,15.0,1019.9,1016.0,20.5,31.4,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.602635,0.798017,-0.602635,-0.798017,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-04,14.3,33.0,0.0,28.0,11.0,4.0,33.0,15.0,1020.5,1016.0,21.7,32.6,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.602635,0.798017,0.739009,0.673696,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-05,15.9,29.0,0.0,37.0,22.0,6.0,52.0,28.0,1019.3,1014.8,21.6,28.6,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.850217,0.526432,-0.982973,0.18375,-0.273663,-0.961826,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-06,11.9,31.3,0.0,22.0,11.0,9.0,44.0,19.0,1017.8,1013.3,21.4,30.3,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.982973,0.18375,-0.602635,-0.798017,-0.602635,0.798017,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-07,12.1,32.6,0.0,43.0,11.0,15.0,36.0,16.0,1016.6,1012.8,20.6,31.8,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.602635,0.798017,-0.602635,-0.798017,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-08,14.4,32.3,0.0,33.0,15.0,9.0,30.0,16.0,1018.8,1014.2,21.3,31.9,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.982973,0.18375,-0.602635,-0.798017,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-09,13.8,30.9,0.0,31.0,7.0,9.0,39.0,21.0,1018.8,1015.5,20.6,29.9,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.602635,0.798017,0.739009,0.673696,0.445738,-0.895163,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-10,13.4,31.9,0.0,26.0,9.0,13.0,61.0,22.0,1019.4,1014.7,17.1,31.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.602635,-0.798017,-0.602635,0.798017,0.445738,-0.895163,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-11,15.6,31.3,0.0,50.0,15.0,19.0,51.0,34.0,1016.9,1012.9,21.4,28.7,0.0,1.0,-0.866025,0.5,-1.0,0.0,-0.850217,-0.526432,-0.273663,0.961826,0.092268,-0.995734,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-12,14.3,20.2,4.0,30.0,11.0,15.0,87.0,60.0,1021.9,1019.6,15.7,19.6,1.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,-0.961826,-0.273663,0.961826,-0.602635,-0.798017,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-13,8.1,20.3,0.0,35.0,20.0,17.0,66.0,37.0,1024.6,1020.1,13.3,19.2,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.982973,-0.18375,-0.273663,0.961826,0.092268,-0.995734,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-14,7.8,17.0,0.0,31.0,13.0,19.0,59.0,39.0,1021.9,1017.8,12.0,16.2,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.092268,-0.995734,-0.602635,-0.798017,-0.602635,-0.798017,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-15,10.5,17.6,0.0,30.0,9.0,9.0,65.0,52.0,1018.9,1015.2,12.1,16.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.602635,0.798017,-0.602635,0.798017,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-16,3.3,21.6,0.0,28.0,6.0,11.0,79.0,30.0,1018.9,1015.9,10.3,20.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,0.739009,0.673696,-0.273663,0.961826,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-17,5.1,23.1,0.0,35.0,13.0,13.0,59.0,38.0,1019.3,1015.8,12.5,21.3,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,0.895163,0.739009,0.673696,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-18,5.5,23.7,0.0,30.0,9.0,2.0,60.0,25.0,1020.9,1016.4,12.4,22.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-19,11.5,23.4,0.0,28.0,4.0,6.0,57.0,55.0,1018.1,1013.8,15.9,22.6,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.092268,0.995734,-0.602635,-0.798017,0.445738,-0.895163,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-20,13.6,20.3,0.0,33.0,6.0,17.0,69.0,100.0,1014.2,1011.6,17.6,17.8,0.0,1.0,-0.866025,0.5,-1.0,0.0,0.445738,0.895163,0.445738,0.895163,0.445738,-0.895163,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-21,16.6,22.3,42.4,39.0,11.0,20.0,95.0,53.0,1010.0,1008.5,17.7,21.0,1.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,0.961826,0.092268,0.995734,0.932472,0.361242,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-22,10.0,20.9,0.0,35.0,20.0,19.0,76.0,54.0,1016.5,1015.8,14.6,20.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.739009,-0.673696,-0.982973,0.18375,0.092268,-0.995734,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-23,9.9,18.5,0.0,39.0,24.0,19.0,69.0,47.0,1023.5,1020.8,12.8,17.6,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,-0.961826,-0.273663,0.961826,-0.602635,-0.798017,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-24,8.3,19.8,0.0,46.0,20.0,26.0,75.0,39.0,1026.5,1023.2,11.2,18.9,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,-0.602635,-0.798017,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-25,8.3,20.4,0.0,48.0,24.0,28.0,68.0,32.0,1026.5,1022.8,12.1,19.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,0.895163,-0.602635,-0.798017,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-26,5.9,20.5,0.0,46.0,28.0,26.0,58.0,27.0,1025.0,1020.3,11.6,19.9,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.982973,0.18375,-0.273663,-0.961826,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-27,5.6,20.8,0.0,39.0,13.0,13.0,60.0,30.0,1023.1,1018.9,10.5,19.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,-0.602635,-0.798017,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-28,5.8,24.5,0.0,30.0,9.0,11.0,61.0,27.0,1020.3,1016.5,11.8,24.1,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,0.961826,-0.273663,-0.961826,-0.982973,0.18375,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-29,7.3,27.4,0.0,31.0,7.0,13.0,59.0,23.0,1018.5,1014.3,14.4,27.2,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,0.961826,0.739009,0.673696,0.445738,0.895163,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-30,14.4,24.7,0.0,24.0,13.0,2.0,61.0,44.0,1017.3,1013.8,18.5,23.6,0.0,1.0,-0.866025,0.5,-1.0,0.0,-0.602635,0.798017,0.445738,0.895163,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-05-31,16.1,23.6,1.6,28.0,4.0,11.0,90.0,59.0,1016.9,1014.6,17.0,23.0,1.0,0.0,-0.866025,0.5,-1.0,0.0,0.739009,0.673696,0.445738,0.895163,0.092268,0.995734,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-06-01,12.1,13.4,0.2,31.0,19.0,13.0,67.0,64.0,1022.9,1020.8,12.2,13.1,0.0,0.0,-1.0,0.0,-1.0,0.0,0.739009,-0.673696,-0.602635,0.798017,0.092268,-0.995734,0,0,0,0,0,0,1,0,0,0,0
Uluru,2013-06-02,10.6,17.5,0.0,41.0,17.0,24.0,78.0,57.0,1025.0,1022.5,13.2,16.9,0.0,0.0,-1.0,0.0,-1.0,0.0,0.092268,-0.995734,0.739009,0.673696,-0.602635,0.798017,0,0,0,0,0,0,1,0,0,0,0
