id_Location,id_Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
Walpole,2009-02-14,15.0,25.4,6.4,54.0,22.0,26.0,91.0,59.0,1016.4,1012.2,19.0,24.9,1.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.602635,-0.798017,0.739009,0.673696,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-02-15,16.6,29.8,0.2,46.0,11.0,17.0,73.0,46.0,1007.7,1006.0,20.8,28.9,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,0.18375,0.445738,0.895163,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-02-16,16.4,25.0,0.0,41.0,20.0,22.0,76.0,53.0,1009.8,1010.1,20.3,24.4,0.0,0.0,0.5,0.866025,0.0,1.0,-0.602635,-0.798017,1.0,0.0,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-02-17,15.2,21.0,0.2,39.0,17.0,19.0,72.0,72.0,1015.7,1016.1,18.1,19.7,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.273663,0.961826,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-02-18,15.0,23.0,0.6,43.0,13.0,26.0,62.0,55.0,1017.6,1016.2,17.7,20.8,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,-0.602635,-0.798017,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-02-19,12.4,23.5,0.0,41.0,15.0,24.0,63.0,54.0,1018.3,1017.3,18.4,22.3,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,-0.602635,-0.798017,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-02-20,12.6,27.0,0.0,46.0,13.0,28.0,71.0,58.0,1020.8,1018.0,17.7,24.4,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,0.445738,0.895163,-0.602635,0.798017,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-02-21,15.6,32.5,0.0,46.0,11.0,15.0,64.0,56.0,1013.2,1010.0,20.4,25.7,0.0,0.0,0.5,0.866025,0.0,1.0,0.445738,0.895163,-0.850217,0.526432,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-02-22,15.7,21.5,0.0,39.0,22.0,20.0,73.0,55.0,1015.2,1016.7,17.5,18.8,0.0,0.0,0.5,0.866025,0.0,1.0,0.739009,-0.673696,-0.982973,0.18375,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-02-23,10.3,26.5,0.0,39.0,11.0,26.0,63.0,50.0,1018.1,1012.3,15.2,24.3,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,-0.273663,-0.961826,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-02-24,14.9,23.2,0.0,50.0,4.0,28.0,82.0,75.0,1003.8,1003.4,18.5,20.3,0.0,0.0,0.5,0.866025,0.0,1.0,1.0,0.0,0.092268,0.995734,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-02-25,15.6,17.5,0.0,48.0,15.0,13.0,76.0,92.0,1004.7,1003.8,16.7,15.8,0.0,1.0,0.5,0.866025,0.0,1.0,0.932472,0.361242,0.932472,0.361242,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-02-26,11.8,19.6,15.8,44.0,13.0,17.0,76.0,60.0,1014.1,1016.0,15.0,18.1,1.0,0.0,0.5,0.866025,0.0,1.0,0.739009,0.673696,0.092268,-0.995734,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-02-27,12.6,22.2,0.0,26.0,0.0,13.0,76.0,58.0,1018.6,1016.2,16.2,20.6,0.0,0.0,0.5,0.866025,0.0,1.0,0.739009,-0.673696,-0.273663,-0.961826,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-02-28,12.6,23.4,0.0,54.0,13.0,28.0,78.0,62.0,1017.3,1013.8,17.4,22.8,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,-0.273663,-0.961826,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-01,17.1,27.5,0.0,41.0,11.0,9.0,89.0,69.0,1007.7,1004.3,19.2,24.9,0.0,1.0,0.0,1.0,0.0,1.0,0.445738,0.895163,0.445738,0.895163,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-02,14.0,18.1,8.6,56.0,35.0,28.0,93.0,54.0,1008.1,1012.1,14.0,15.7,1.0,1.0,0.0,1.0,0.0,1.0,0.739009,0.673696,-0.982973,0.18375,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-03,11.8,19.3,1.4,41.0,11.0,13.0,64.0,52.0,1025.2,1027.2,14.0,17.5,1.0,0.0,0.0,1.0,0.0,1.0,0.739009,-0.673696,-0.602635,0.798017,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-04,9.6,23.5,0.0,43.0,11.0,24.0,68.0,53.0,1031.5,1027.6,14.2,22.1,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,0.445738,0.895163,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-05,12.9,27.4,0.0,33.0,17.0,15.0,78.0,56.0,1026.1,1023.0,15.9,25.1,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,0.895163,-0.850217,0.526432,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-06,12.2,22.0,0.0,44.0,13.0,28.0,81.0,68.0,1023.7,1023.4,18.9,19.4,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,0.739009,0.673696,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-07,11.2,23.6,0.0,43.0,13.0,24.0,71.0,56.0,1024.9,1021.2,15.1,21.3,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,-0.273663,-0.961826,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-08,12.9,29.0,0.0,43.0,26.0,9.0,76.0,37.0,1018.5,1015.8,16.1,27.2,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,0.895163,-0.850217,0.526432,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-09,16.1,29.4,0.0,28.0,9.0,11.0,50.0,53.0,1016.5,1015.0,22.0,25.9,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,0.895163,-0.982973,-0.18375,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-10,13.9,33.5,0.0,24.0,4.0,13.0,80.0,50.0,1014.6,1011.2,18.8,29.8,0.0,0.0,0.0,1.0,0.0,1.0,-0.850217,-0.526432,-0.982973,-0.18375,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-11,17.0,22.2,0.0,39.0,15.0,20.0,79.0,68.0,1012.6,1014.8,21.6,18.7,0.0,0.0,0.0,1.0,0.0,1.0,0.739009,-0.673696,0.092268,0.995734,-0.982973,-0.18375,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-12,11.7,21.0,0.0,31.0,0.0,13.0,76.0,48.0,1016.9,1015.1,14.2,20.4,0.0,0.0,0.0,1.0,0.0,1.0,-0.850217,0.526432,0.445738,0.895163,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-13,13.2,20.3,0.2,37.0,19.0,13.0,59.0,49.0,1020.8,1022.5,15.9,18.7,0.0,0.0,0.0,1.0,0.0,1.0,0.739009,-0.673696,-0.982973,0.18375,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-14,8.2,22.2,0.0,44.0,7.0,26.0,77.0,51.0,1024.8,1021.6,13.2,20.6,0.0,0.0,0.0,1.0,0.0,1.0,0.092268,-0.995734,0.445738,0.895163,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-15,12.0,30.6,0.0,39.0,19.0,13.0,79.0,31.0,1018.8,1013.9,15.7,29.4,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,0.445738,0.895163,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-16,15.5,34.7,0.0,50.0,9.0,15.0,44.0,40.0,1010.7,1007.7,23.6,32.3,0.0,0.0,0.0,1.0,0.0,1.0,-0.602635,0.798017,-0.982973,-0.18375,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-17,17.8,24.3,0.0,80.0,20.0,48.0,72.0,43.0,1007.8,1006.8,19.9,23.3,0.0,1.0,0.0,1.0,0.0,1.0,-0.602635,-0.798017,0.932472,0.361242,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-18,14.9,19.2,1.6,48.0,13.0,19.0,63.0,64.0,1015.1,1015.7,16.1,17.4,1.0,0.0,0.0,1.0,0.0,1.0,0.739009,0.673696,-0.850217,-0.526432,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-19,14.5,22.2,0.2,46.0,19.0,26.0,73.0,52.0,1015.2,1011.1,16.3,20.7,0.0,0.0,0.0,1.0,0.0,1.0,-0.602635,-0.798017,0.092268,-0.995734,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-20,15.3,18.8,0.0,52.0,24.0,24.0,83.0,65.0,1005.9,1008.0,16.4,17.3,0.0,1.0,0.0,1.0,-1.0,0.0,0.739009,0.673696,0.092268,-0.995734,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-21,11.8,19.7,7.0,31.0,11.0,13.0,72.0,57.0,1015.9,1015.8,13.9,18.5,1.0,0.0,0.0,1.0,-1.0,0.0,-0.602635,-0.798017,0.092268,-0.995734,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-22,10.3,20.8,0.0,33.0,7.0,15.0,76.0,65.0,1014.8,1012.9,15.0,19.5,0.0,1.0,0.0,1.0,-1.0,0.0,0.932472,0.361242,-0.982973,-0.18375,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-23,14.7,20.7,5.8,30.0,6.0,7.0,98.0,73.0,1012.3,1012.0,16.1,19.3,1.0,0.0,0.0,1.0,-1.0,0.0,-0.602635,-0.798017,1.0,0.0,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-24,13.1,23.8,0.6,43.0,13.0,17.0,81.0,63.0,1014.7,1013.2,16.5,23.5,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.445738,-0.895163,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-25,12.8,20.7,2.0,26.0,0.0,11.0,99.0,67.0,1020.0,1020.8,14.9,19.5,1.0,0.0,0.0,1.0,-1.0,0.0,0.739009,-0.673696,0.445738,0.895163,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-26,9.4,24.8,0.0,31.0,7.0,13.0,89.0,60.0,1025.4,1021.5,14.2,23.2,0.0,0.0,0.0,1.0,-1.0,0.0,-0.602635,0.798017,-0.850217,0.526432,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-27,11.8,26.0,0.2,28.0,0.0,15.0,99.0,66.0,1018.9,1017.2,15.5,24.9,0.0,0.0,0.0,1.0,-1.0,0.0,-0.850217,0.526432,0.445738,0.895163,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-28,15.5,20.3,0.0,37.0,4.0,20.0,85.0,78.0,1019.9,1022.1,18.3,16.3,0.0,1.0,0.0,1.0,-1.0,0.0,-0.982973,-0.18375,-0.850217,-0.526432,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-29,14.1,18.9,1.6,44.0,20.0,24.0,69.0,62.0,1026.3,1024.7,16.4,16.3,1.0,0.0,0.0,1.0,-1.0,0.0,-0.273663,-0.961826,0.739009,0.673696,-0.602635,0.798017,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-30,12.9,19.6,0.0,30.0,13.0,15.0,78.0,91.0,1019.6,1015.8,16.5,17.3,0.0,1.0,0.0,1.0,-1.0,0.0,0.092268,-0.995734,-0.273663,-0.961826,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-03-31,14.0,18.6,2.6,44.0,6.0,19.0,81.0,89.0,1018.4,1019.0,16.2,13.8,1.0,1.0,0.0,1.0,-1.0,0.0,0.739009,-0.673696,-0.850217,-0.526432,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-04-01,11.4,17.5,2.6,31.0,13.0,11.0,46.0,49.0,1024.4,1023.4,15.0,16.9,1.0,0.0,-0.5,0.866025,-1.0,0.0,-0.850217,-0.526432,-0.602635,0.798017,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-04-02,7.2,18.1,0.0,37.0,20.0,17.0,63.0,64.0,1024.7,1025.5,14.9,16.9,0.0,1.0,-0.5,0.866025,-1.0,0.0,-0.602635,-0.798017,0.092268,-0.995734,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-04-03,11.6,20.5,2.4,35.0,9.0,20.0,67.0,57.0,1031.4,1029.0,15.8,19.3,1.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,0.445738,0.895163,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-04-04,10.0,21.1,0.0,39.0,9.0,20.0,72.0,60.0,1032.4,1029.7,15.4,20.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.092268,-0.995734,0.445738,0.895163,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Walpole,2009-04-05,11.9,21.7,0.0,39.0,17.0,22.0,69.0,55.0,1032.4,1028.5,15.9,20.7,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,-0.273663,-0.961826,-0.602635,0.798017,0,0,1,0,0,0,0,0,0,0,0
