id_Location,id_Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
Moree,2009-01-11,18.2,33.0,3.4,8.6,11.8,76.0,24.0,13.0,56.0,37.0,1011.2,1008.0,1.0,5.0,22.5,30.3,1.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,0.526432,0.739009,-0.673696,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-01-12,21.5,34.6,0.0,8.0,9.8,41.0,26.0,11.0,55.0,26.0,1013.3,1010.1,5.0,5.0,25.5,33.7,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,0.739009,-0.673696,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-01-13,21.2,35.9,0.0,10.4,13.1,43.0,19.0,15.0,47.0,19.0,1016.3,1012.3,1.0,3.0,25.4,34.3,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,0.445738,0.895163,0.739009,0.673696,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-01-14,19.5,35.0,0.0,13.4,13.2,39.0,24.0,11.0,47.0,24.0,1016.8,1012.7,1.0,1.0,24.3,33.0,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,-0.850217,0.526432,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-01-15,20.5,36.1,0.0,12.2,13.2,43.0,30.0,11.0,48.0,24.0,1015.5,1011.4,0.0,1.0,24.4,33.2,0.0,0.0,0.866025,0.5,0.0,1.0,-0.602635,0.798017,0.739009,-0.673696,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-01-16,21.1,40.1,0.0,12.8,12.9,48.0,22.0,17.0,32.0,15.0,1011.5,1007.6,2.0,3.0,28.1,38.2,0.0,0.0,0.866025,0.5,0.0,1.0,0.739009,0.673696,-0.982973,-0.18375,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-01-17,15.0,35.6,0.0,16.8,13.3,57.0,9.0,24.0,32.0,11.0,1011.7,1009.4,0.0,1.0,25.6,34.2,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,-0.895163,-0.273663,0.961826,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-01-18,18.5,33.3,0.0,13.8,12.2,48.0,24.0,11.0,51.0,36.0,1018.1,1014.4,5.0,4.0,22.4,30.7,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,-0.850217,0.526432,0.739009,0.673696,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-01-19,19.7,31.6,0.0,12.2,3.7,52.0,30.0,17.0,52.0,35.0,1017.8,1013.4,8.0,8.0,22.5,30.7,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,-0.850217,0.526432,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-01-20,22.1,33.6,0.0,10.4,5.2,44.0,30.0,11.0,48.0,29.0,1016.6,1012.7,7.0,6.0,24.6,32.2,0.0,0.0,0.866025,0.5,0.0,1.0,-0.602635,0.798017,0.739009,-0.673696,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-01-21,23.8,32.5,0.0,8.8,0.7,76.0,28.0,11.0,54.0,36.0,1014.8,1011.7,8.0,8.0,25.1,31.3,0.0,1.0,0.866025,0.5,0.0,1.0,0.739009,-0.673696,-0.850217,0.526432,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-01-22,20.5,24.5,47.6,9.2,0.0,48.0,26.0,31.0,97.0,95.0,1012.4,1009.3,8.0,8.0,21.1,22.5,1.0,1.0,0.866025,0.5,0.0,1.0,-0.602635,0.798017,-0.850217,0.526432,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-01-23,21.1,32.1,23.0,1.6,6.8,22.0,13.0,9.0,86.0,54.0,1011.4,1008.7,7.0,5.0,24.3,31.2,1.0,0.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,0.739009,-0.673696,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-01-24,23.2,35.5,0.0,5.2,10.9,28.0,15.0,11.0,79.0,47.0,1010.1,1007.4,5.0,7.0,27.0,34.2,0.0,0.0,0.866025,0.5,0.0,1.0,-0.602635,0.798017,-0.982973,-0.18375,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-01-25,24.4,36.0,0.0,8.0,9.0,57.0,13.0,37.0,68.0,48.0,1011.1,1009.5,5.0,5.0,28.8,32.7,0.0,1.0,0.866025,0.5,0.0,1.0,-0.850217,0.526432,0.739009,-0.673696,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-01-26,22.7,34.4,5.4,7.2,13.1,43.0,22.0,9.0,69.0,46.0,1015.7,1012.8,2.0,5.0,27.0,33.3,1.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,-0.961826,-0.850217,0.526432,-0.602635,0.798017,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-01-27,21.3,33.4,0.0,8.8,13.2,44.0,20.0,13.0,53.0,38.0,1017.3,1014.2,1.0,4.0,26.7,31.1,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,-0.273663,-0.961826,0.739009,0.673696,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-01-28,20.3,33.7,0.0,10.2,13.1,41.0,13.0,15.0,58.0,36.0,1016.2,1013.0,1.0,3.0,25.9,31.5,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,0.445738,0.895163,-0.602635,0.798017,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-01-29,19.1,33.6,0.0,10.0,13.2,61.0,17.0,13.0,56.0,28.0,1016.9,1013.1,0.0,1.0,24.9,32.4,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,-0.895163,-0.273663,-0.961826,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-01-30,20.2,33.6,0.0,10.0,13.0,48.0,24.0,20.0,54.0,33.0,1017.0,1012.7,0.0,4.0,24.5,31.5,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,0.445738,0.895163,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-01-31,19.6,33.7,0.0,10.8,13.0,44.0,19.0,17.0,59.0,28.0,1017.4,1013.2,1.0,2.0,25.1,32.9,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,-0.895163,0.445738,0.895163,0.739009,0.673696,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-01,19.5,35.1,0.0,9.8,11.8,48.0,17.0,17.0,56.0,32.0,1015.0,1010.9,7.0,6.0,25.4,33.2,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,0.18375,-0.850217,0.526432,-0.602635,0.798017,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-02,21.1,33.4,0.0,12.6,11.3,33.0,22.0,9.0,54.0,40.0,1012.9,1008.9,7.0,7.0,26.5,31.4,0.0,0.0,0.5,0.866025,0.0,1.0,0.445738,0.895163,-0.273663,-0.961826,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-03,20.4,34.7,0.0,8.0,11.4,52.0,17.0,15.0,57.0,32.0,1010.4,1006.7,2.0,3.0,24.8,33.0,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,0.18375,0.739009,-0.673696,-0.602635,0.798017,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-04,20.3,35.0,0.0,8.4,12.3,37.0,24.0,7.0,61.0,36.0,1008.9,1005.8,1.0,2.0,26.0,32.8,0.0,0.0,0.5,0.866025,0.0,1.0,-0.602635,0.798017,-0.850217,0.526432,-0.602635,0.798017,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-05,22.1,36.8,0.0,9.6,12.6,35.0,17.0,17.0,60.0,29.0,1008.9,1005.5,0.0,1.0,25.4,34.3,0.0,0.0,0.5,0.866025,0.0,1.0,-0.602635,0.798017,0.739009,-0.673696,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-06,22.8,37.4,0.0,10.2,12.3,33.0,17.0,13.0,63.0,22.0,1010.4,1008.1,1.0,1.0,25.9,35.1,0.0,0.0,0.5,0.866025,0.0,1.0,-0.602635,0.798017,-0.982973,-0.18375,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-07,19.7,36.1,0.0,11.6,12.8,44.0,20.0,15.0,55.0,22.0,1014.4,1010.4,1.0,0.0,24.8,34.3,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,0.18375,-0.850217,0.526432,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-08,19.8,36.1,0.0,11.2,12.9,30.0,19.0,7.0,63.0,25.0,1012.4,1008.4,0.0,0.0,24.0,34.0,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,0.961826,-0.982973,-0.18375,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-09,20.0,40.5,0.0,10.6,12.7,31.0,11.0,9.0,33.0,13.0,1008.9,1005.4,0.0,1.0,28.0,38.2,0.0,0.0,0.5,0.866025,0.0,1.0,1.0,0.0,0.445738,0.895163,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-10,27.3,37.6,0.0,12.8,1.9,59.0,28.0,22.0,42.0,24.0,1007.1,1003.5,7.0,7.0,29.5,36.9,0.0,1.0,0.5,0.866025,0.0,1.0,-0.273663,0.961826,0.739009,-0.673696,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-11,20.8,31.9,7.0,9.8,12.1,48.0,11.0,24.0,47.0,23.0,1006.1,1005.1,1.0,0.0,23.2,30.8,1.0,0.0,0.5,0.866025,0.0,1.0,0.739009,0.673696,-0.850217,-0.526432,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-12,16.1,33.4,0.0,10.2,12.3,54.0,26.0,11.0,53.0,22.0,1010.5,1007.6,1.0,7.0,23.0,32.1,0.0,0.0,0.5,0.866025,0.0,1.0,0.445738,0.895163,-0.273663,-0.961826,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-13,19.4,25.5,0.0,9.8,3.8,69.0,30.0,39.0,59.0,57.0,1014.9,1013.0,4.0,7.0,22.3,22.1,0.0,1.0,0.5,0.866025,0.0,1.0,0.445738,-0.895163,-0.273663,-0.961826,0.739009,0.673696,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-14,16.6,20.0,29.2,8.2,0.4,56.0,24.0,39.0,93.0,85.0,1011.9,1009.2,8.0,6.0,17.8,19.8,1.0,1.0,0.5,0.866025,0.0,1.0,0.445738,-0.895163,0.739009,0.673696,-0.602635,0.798017,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-15,16.9,25.5,51.4,7.4,3.8,37.0,15.0,13.0,93.0,67.0,1007.8,1006.9,7.0,6.0,18.0,23.7,1.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,-0.273663,-0.961826,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-16,17.9,28.4,0.0,3.6,8.3,57.0,13.0,39.0,70.0,53.0,1009.5,1006.8,7.0,6.0,21.2,27.0,0.0,1.0,0.5,0.866025,0.0,1.0,0.092268,-0.995734,-0.273663,-0.961826,-0.602635,0.798017,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-17,17.4,27.9,55.8,13.6,8.2,35.0,24.0,4.0,94.0,56.0,1008.9,1007.5,7.0,5.0,18.5,26.3,1.0,0.0,0.5,0.866025,0.0,1.0,0.445738,-0.895163,-0.602635,-0.798017,0.739009,0.673696,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-18,18.5,30.0,0.0,4.0,10.4,52.0,13.0,7.0,74.0,55.0,1008.3,1004.3,2.0,3.0,24.1,29.1,0.0,0.0,0.5,0.866025,0.0,1.0,-0.850217,0.526432,-0.850217,0.526432,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-19,19.4,31.4,0.0,6.0,12.5,28.0,13.0,15.0,79.0,49.0,1007.7,1005.8,2.0,5.0,23.3,30.9,0.0,0.0,0.5,0.866025,0.0,1.0,1.0,0.0,-0.850217,0.526432,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-20,19.6,31.8,0.0,5.4,10.3,33.0,11.0,9.0,78.0,55.0,1010.2,1008.3,2.0,7.0,25.2,30.1,0.0,0.0,0.5,0.866025,0.0,1.0,0.445738,-0.895163,-0.982973,-0.18375,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-21,19.7,32.4,0.0,6.6,10.9,48.0,13.0,9.0,78.0,48.0,1011.3,1008.7,2.0,1.0,23.2,30.4,0.0,0.0,0.5,0.866025,0.0,1.0,0.739009,-0.673696,-0.850217,0.526432,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-22,19.8,32.6,0.0,6.6,12.3,41.0,20.0,9.0,67.0,40.0,1013.9,1012.1,1.0,3.0,24.0,31.0,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,0.18375,0.445738,0.895163,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-23,19.1,32.1,0.0,7.8,12.3,33.0,17.0,9.0,68.0,37.0,1016.2,1013.4,0.0,3.0,23.7,31.2,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,0.18375,-0.273663,-0.961826,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-24,19.6,32.4,0.0,7.4,11.6,30.0,15.0,13.0,65.0,39.0,1016.7,1014.0,1.0,3.0,23.3,30.9,0.0,0.0,0.5,0.866025,0.0,1.0,-0.602635,0.798017,0.739009,-0.673696,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-25,21.9,31.6,0.0,7.6,8.6,46.0,15.0,7.0,68.0,46.0,1016.4,1012.9,8.0,7.0,23.9,30.0,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.982973,-0.18375,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-26,17.8,32.8,0.0,7.2,12.3,31.0,24.0,11.0,65.0,39.0,1015.8,1012.2,1.0,2.0,22.9,31.3,0.0,0.0,0.5,0.866025,0.0,1.0,0.445738,-0.895163,-0.273663,-0.961826,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-27,18.6,30.7,0.0,7.8,12.0,37.0,19.0,11.0,56.0,40.0,1015.5,1012.1,2.0,3.0,22.0,29.1,0.0,0.0,0.5,0.866025,0.0,1.0,0.445738,-0.895163,-0.273663,-0.961826,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-02-28,14.2,33.6,0.0,8.6,11.9,39.0,26.0,15.0,69.0,27.0,1012.3,1008.8,4.0,1.0,21.6,31.5,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,0.961826,-0.982973,-0.18375,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-01,18.4,35.5,0.0,6.6,10.6,37.0,19.0,20.0,48.0,24.0,1010.4,1008.1,5.0,3.0,25.0,34.6,0.0,0.0,0.0,1.0,0.0,1.0,0.739009,-0.673696,-0.273663,-0.961826,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-02,16.3,34.6,0.0,9.8,6.4,28.0,13.0,9.0,32.0,16.0,1012.1,1010.7,5.0,7.0,24.8,33.9,0.0,0.0,0.0,1.0,0.0,1.0,0.739009,-0.673696,0.445738,0.895163,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-03,19.3,35.4,0.0,7.0,9.6,33.0,20.0,9.0,70.0,33.0,1014.7,1011.7,7.0,4.0,23.8,34.2,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,0.961826,-0.273663,-0.961826,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-04,23.8,34.2,0.0,8.4,5.5,59.0,31.0,9.0,57.0,41.0,1011.7,1007.6,6.0,5.0,25.5,33.5,0.0,0.0,0.0,1.0,0.0,1.0,0.739009,0.673696,0.739009,-0.673696,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-05,10.9,26.2,0.0,11.0,11.6,57.0,26.0,28.0,39.0,25.0,1014.0,1010.5,0.0,0.0,17.2,25.3,0.0,0.0,0.0,1.0,0.0,1.0,-0.850217,0.526432,-0.982973,0.18375,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-06,10.5,27.5,0.0,9.2,11.8,31.0,4.0,15.0,47.0,27.0,1013.1,1010.4,0.0,0.0,17.5,26.5,0.0,0.0,0.0,1.0,0.0,1.0,0.739009,0.673696,-0.602635,0.798017,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-07,10.7,30.9,0.0,6.8,11.8,28.0,17.0,9.0,54.0,19.0,1013.5,1010.6,1.0,1.0,17.9,29.7,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,0.445738,0.895163,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-08,14.7,32.6,0.0,9.0,11.8,43.0,20.0,9.0,64.0,28.0,1013.7,1010.9,0.0,3.0,23.7,31.9,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,-0.850217,0.526432,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-09,17.9,32.5,0.0,8.0,10.8,50.0,19.0,20.0,52.0,27.0,1016.6,1012.1,2.0,3.0,23.5,31.6,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,-0.602635,-0.798017,-0.602635,0.798017,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-10,17.1,31.8,0.0,9.6,11.5,52.0,22.0,19.0,50.0,33.0,1016.0,1012.7,3.0,3.0,24.0,30.9,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,-0.895163,0.739009,0.673696,0.739009,0.673696,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-11,16.0,32.5,0.0,10.0,11.3,48.0,22.0,11.0,53.0,24.0,1017.9,1014.2,1.0,2.0,22.4,31.1,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,-0.602635,-0.798017,0.739009,0.673696,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-12,17.6,29.0,0.0,9.8,4.5,41.0,24.0,11.0,54.0,34.0,1019.2,1016.8,6.0,8.0,22.8,28.2,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,-0.895163,0.445738,0.895163,0.739009,0.673696,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-13,18.1,31.8,0.0,5.8,11.7,30.0,19.0,11.0,55.0,35.0,1017.5,1014.2,2.0,4.0,22.6,30.1,0.0,0.0,0.0,1.0,0.0,1.0,-0.602635,0.798017,0.445738,0.895163,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-14,17.8,31.7,0.0,7.4,7.7,37.0,15.0,11.0,74.0,38.0,1016.6,1011.3,6.0,3.0,21.0,29.7,0.0,1.0,0.0,1.0,0.0,1.0,-0.273663,0.961826,-0.982973,-0.18375,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-15,19.9,33.9,1.6,6.4,10.4,43.0,30.0,13.0,71.0,34.0,1012.5,1007.9,2.0,6.0,23.4,32.4,1.0,0.0,0.0,1.0,0.0,1.0,-0.602635,0.798017,0.739009,-0.673696,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-16,16.2,28.9,0.0,9.4,11.0,50.0,20.0,30.0,37.0,19.0,1010.9,1008.8,3.0,1.0,19.2,28.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.850217,0.526432,0.092268,0.995734,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-17,11.1,27.6,0.0,11.2,11.5,39.0,11.0,22.0,49.0,22.0,1013.3,1010.9,1.0,0.0,17.6,25.8,0.0,0.0,0.0,1.0,0.0,1.0,-0.850217,0.526432,0.092268,0.995734,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-18,10.5,31.8,0.0,7.6,11.5,37.0,19.0,13.0,60.0,28.0,1015.5,1012.4,2.0,2.0,20.4,30.6,0.0,0.0,0.0,1.0,0.0,1.0,-0.602635,0.798017,0.445738,0.895163,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-19,16.8,33.0,0.0,6.6,10.8,31.0,15.0,11.0,65.0,30.0,1016.6,1012.6,2.0,5.0,22.5,31.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.602635,0.798017,0.445738,0.895163,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-20,17.6,32.8,0.0,8.2,10.1,35.0,15.0,9.0,58.0,26.0,1015.9,1011.7,1.0,2.0,23.0,31.5,0.0,0.0,0.0,1.0,-1.0,0.0,-0.982973,-0.18375,0.445738,0.895163,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-21,16.6,31.7,0.0,8.0,11.1,52.0,15.0,11.0,56.0,25.0,1015.5,1011.7,0.0,2.0,22.0,30.7,0.0,0.0,0.0,1.0,-1.0,0.0,0.092268,-0.995734,-0.273663,-0.961826,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-22,15.8,31.3,0.0,7.8,11.3,28.0,15.0,9.0,63.0,23.0,1016.5,1012.2,1.0,1.0,20.6,29.7,0.0,0.0,0.0,1.0,-1.0,0.0,0.445738,-0.895163,-0.273663,-0.961826,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-23,15.7,32.7,0.0,7.8,11.3,35.0,13.0,11.0,62.0,23.0,1016.9,1013.4,0.0,1.0,21.8,30.8,0.0,0.0,0.0,1.0,-1.0,0.0,-0.982973,0.18375,0.445738,0.895163,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-24,16.8,33.0,0.0,7.6,11.4,37.0,19.0,9.0,59.0,24.0,1019.3,1015.5,0.0,1.0,21.6,32.1,0.0,0.0,0.0,1.0,-1.0,0.0,-0.602635,0.798017,-0.850217,0.526432,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-25,17.5,31.3,0.0,8.2,11.4,35.0,24.0,6.0,58.0,25.0,1021.8,1017.8,1.0,1.0,20.9,29.7,0.0,0.0,0.0,1.0,-1.0,0.0,-0.602635,0.798017,-0.982973,-0.18375,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Moree,2009-03-26,15.2,32.3,0.0,7.6,11.2,35.0,20.0,7.0,55.0,28.0,1021.5,1017.7,0.0,1.0,21.2,31.2,0.0,0.0,0.0,1.0,-1.0,0.0,-0.602635,0.798017,0.739009,-0.673696,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
